evaluation_id,category,score,model_version,date
2703,reasoning,53.13,gpt-4,2026-02-12
2704,reasoning,40.72,claude-3-opus,2026-02-12
2705,knowledge,79.46,gpt-4,2026-02-12
2706,knowledge,52.92,gpt-3.5-turbo,2026-02-12
2707,knowledge,82.23,claude-3-opus,2026-02-12
2708,knowledge,88.92,gpt-3.5-turbo,2026-02-12
2709,knowledge,67.64,gpt-4-turbo,2026-02-12
2710,knowledge,80.89,claude-3-opus,2026-02-12
2711,knowledge,89.99,gpt-4-turbo,2026-02-12
2712,code,45.42,gpt-4-turbo,2026-02-12
2713,code,89.47,gpt-4-turbo,2026-02-12
2714,code,7.35,gpt-3.5-turbo,2026-02-12
2715,code,56.32,gpt-4-turbo,2026-02-12
2716,code,13.85,gpt-3.5-turbo,2026-02-12
2717,code,78.36,claude-3-opus,2026-02-12
2718,code,64.83,claude-3-opus,2026-02-12
2719,code,62.18,gpt-3.5-turbo,2026-02-12
2720,code,67.59,gpt-4,2026-02-12
2721,code,44.59,gpt-4-turbo,2026-02-12
2722,code,70.21,claude-3-opus,2026-02-12
2723,code,58.77,claude-3-opus,2026-02-12
2724,code,4.65,gpt-4,2026-02-12
2725,instruction_following,70.89,gpt-3.5-turbo,2026-02-12
2726,instruction_following,72.93,claude-3-opus,2026-02-12
2727,instruction_following,77.65,gpt-4-turbo,2026-02-12
2728,instruction_following,91.66,gpt-3.5-turbo,2026-02-12
2729,instruction_following,66.75,claude-3-opus,2026-02-12
2730,instruction_following,97.62,claude-3-opus,2026-02-12
2731,instruction_following,82.62,gpt-4-turbo,2026-02-12
2732,instruction_following,85.29,gpt-3.5-turbo,2026-02-12
2733,instruction_following,42.68,claude-3-opus,2026-02-12
2734,instruction_following,82.4,gpt-4-turbo,2026-02-12
2735,instruction_following,89.3,gpt-4-turbo,2026-02-12
2736,instruction_following,79.8,gpt-4-turbo,2026-02-12
2737,instruction_following,70.18,gpt-4-turbo,2026-02-12
2738,tool_calling,42.13,gpt-4-turbo,2026-02-12
2739,tool_calling,71.13,claude-3-opus,2026-02-12
2740,tool_calling,64.73,gpt-4,2026-02-12
2741,tool_calling,49.45,gpt-3.5-turbo,2026-02-12
2742,tool_calling,56.68,gpt-4,2026-02-12
2743,tool_calling,22.56,gpt-4-turbo,2026-02-12
2744,tool_calling,71.16,gpt-3.5-turbo,2026-02-12
2745,tool_calling,19.85,gpt-4,2026-02-12
2746,tool_calling,38.88,gpt-4-turbo,2026-02-12
2747,tool_calling,47.35,gpt-3.5-turbo,2026-02-12
2748,tool_calling,78.01,gpt-4,2026-02-12
2749,tool_calling,54.53,gpt-4-turbo,2026-02-12
2750,tool_calling,45.67,claude-3-opus,2026-02-12
2751,reasoning,38.31,gpt-4,2026-02-13
2752,reasoning,32.97,gpt-4-turbo,2026-02-13
2753,reasoning,57.99,gpt-4,2026-02-13
2754,reasoning,75.29,claude-3-opus,2026-02-13
2755,reasoning,25.11,gpt-3.5-turbo,2026-02-13
2756,reasoning,68.57,claude-3-opus,2026-02-13
2757,reasoning,23.5,gpt-3.5-turbo,2026-02-13
2758,reasoning,32.56,gpt-3.5-turbo,2026-02-13
2759,reasoning,65.31,claude-3-opus,2026-02-13
2760,reasoning,53.49,gpt-4,2026-02-13
2761,reasoning,27.32,gpt-4,2026-02-13
2762,reasoning,6.47,claude-3-opus,2026-02-13
2763,reasoning,11.2,claude-3-opus,2026-02-13
2764,reasoning,36.93,claude-3-opus,2026-02-13
2765,knowledge,91.89,gpt-4,2026-02-13
2766,knowledge,56.39,gpt-4,2026-02-13
2767,knowledge,79.99,claude-3-opus,2026-02-13
2768,knowledge,76.57,gpt-4,2026-02-13
2769,knowledge,59.55,gpt-4,2026-02-13
2770,knowledge,58.32,gpt-3.5-turbo,2026-02-13
2771,knowledge,99.94,gpt-4-turbo,2026-02-13
2772,knowledge,81.49,gpt-4-turbo,2026-02-13
2773,knowledge,55.04,gpt-3.5-turbo,2026-02-13
2774,knowledge,67.58,claude-3-opus,2026-02-13
2775,knowledge,87.26,gpt-4,2026-02-13
2776,code,69.73,gpt-4-turbo,2026-02-13
2777,code,83.68,gpt-3.5-turbo,2026-02-13
2778,code,34.9,claude-3-opus,2026-02-13
2779,code,53.0,claude-3-opus,2026-02-13
2780,code,23.92,claude-3-opus,2026-02-13
2781,code,21.54,gpt-4-turbo,2026-02-13
2782,code,47.64,claude-3-opus,2026-02-13
2783,code,23.45,gpt-4-turbo,2026-02-13
2784,instruction_following,63.49,gpt-4,2026-02-13
2785,instruction_following,85.0,claude-3-opus,2026-02-13
2786,instruction_following,80.92,gpt-3.5-turbo,2026-02-13
2787,instruction_following,71.5,claude-3-opus,2026-02-13
2788,instruction_following,69.66,gpt-4-turbo,2026-02-13
2789,instruction_following,81.38,gpt-4,2026-02-13
2790,instruction_following,71.14,gpt-4-turbo,2026-02-13
2791,instruction_following,49.7,gpt-4-turbo,2026-02-13
2792,instruction_following,74.91,gpt-4,2026-02-13
2793,instruction_following,53.28,gpt-3.5-turbo,2026-02-13
2794,instruction_following,72.31,gpt-4-turbo,2026-02-13
2795,tool_calling,37.37,gpt-3.5-turbo,2026-02-13
2796,tool_calling,52.48,gpt-3.5-turbo,2026-02-13
2797,tool_calling,53.58,claude-3-opus,2026-02-13
2798,tool_calling,40.54,claude-3-opus,2026-02-13
2799,tool_calling,50.83,gpt-3.5-turbo,2026-02-13
2800,tool_calling,25.14,gpt-3.5-turbo,2026-02-13
2801,tool_calling,77.59,claude-3-opus,2026-02-13
2802,tool_calling,27.2,gpt-4,2026-02-13
2803,tool_calling,27.26,gpt-3.5-turbo,2026-02-13
2804,reasoning,35.96,gpt-4,2026-02-14
2805,reasoning,41.77,gpt-4,2026-02-14
2806,reasoning,43.07,gpt-3.5-turbo,2026-02-14
2807,reasoning,47.76,gpt-4-turbo,2026-02-14
2808,reasoning,40.15,gpt-4-turbo,2026-02-14
2809,reasoning,71.45,gpt-3.5-turbo,2026-02-14
2810,reasoning,76.47,gpt-3.5-turbo,2026-02-14
2811,reasoning,41.48,claude-3-opus,2026-02-14
2812,reasoning,44.15,claude-3-opus,2026-02-14
2813,reasoning,59.81,gpt-4,2026-02-14
2814,reasoning,59.13,gpt-4-turbo,2026-02-14
2815,reasoning,21.29,gpt-4,2026-02-14
2816,reasoning,24.75,claude-3-opus,2026-02-14
2817,knowledge,67.81,gpt-4-turbo,2026-02-14
2818,knowledge,61.26,gpt-3.5-turbo,2026-02-14
2819,knowledge,54.98,gpt-3.5-turbo,2026-02-14
2820,knowledge,45.54,gpt-3.5-turbo,2026-02-14
2821,knowledge,49.53,claude-3-opus,2026-02-14
2822,knowledge,71.17,gpt-3.5-turbo,2026-02-14
2823,knowledge,94.58,gpt-4-turbo,2026-02-14
2824,knowledge,29.27,gpt-4,2026-02-14
2825,knowledge,80.05,gpt-3.5-turbo,2026-02-14
2826,knowledge,83.17,gpt-4,2026-02-14
2827,knowledge,85.66,claude-3-opus,2026-02-14
2828,knowledge,91.68,gpt-4,2026-02-14
2829,knowledge,76.6,gpt-4,2026-02-14
2830,code,42.59,claude-3-opus,2026-02-14
2831,code,44.16,gpt-4-turbo,2026-02-14
2832,code,51.38,gpt-4-turbo,2026-02-14
2833,code,57.98,claude-3-opus,2026-02-14
2834,code,80.54,gpt-4,2026-02-14
2835,code,33.84,gpt-4-turbo,2026-02-14
2836,code,67.12,claude-3-opus,2026-02-14
2837,code,36.59,claude-3-opus,2026-02-14
2838,code,39.79,claude-3-opus,2026-02-14
2839,code,29.84,gpt-3.5-turbo,2026-02-14
2840,code,63.46,gpt-4,2026-02-14
2841,instruction_following,92.3,gpt-4,2026-02-14
2842,instruction_following,92.06,gpt-4-turbo,2026-02-14
2843,instruction_following,60.27,gpt-4,2026-02-14
2844,instruction_following,86.97,gpt-3.5-turbo,2026-02-14
2845,instruction_following,58.3,gpt-4,2026-02-14
2846,instruction_following,91.44,gpt-4-turbo,2026-02-14
2847,instruction_following,54.69,gpt-3.5-turbo,2026-02-14
2848,instruction_following,70.52,gpt-4-turbo,2026-02-14
2849,tool_calling,56.51,gpt-3.5-turbo,2026-02-14
2850,tool_calling,69.02,gpt-3.5-turbo,2026-02-14
2851,tool_calling,61.91,claude-3-opus,2026-02-14
2852,tool_calling,27.3,gpt-4-turbo,2026-02-14
2853,tool_calling,57.61,gpt-4-turbo,2026-02-14
2854,tool_calling,46.81,gpt-4,2026-02-14
2855,tool_calling,44.44,gpt-4-turbo,2026-02-14
2856,tool_calling,62.86,gpt-4,2026-02-14
2857,tool_calling,52.73,claude-3-opus,2026-02-14
2858,tool_calling,81.08,claude-3-opus,2026-02-14
2859,reasoning,71.63,gpt-4,2026-02-15
2860,reasoning,55.78,gpt-4,2026-02-15
2861,reasoning,48.67,claude-3-opus,2026-02-15
2862,reasoning,57.9,gpt-3.5-turbo,2026-02-15
2863,reasoning,42.16,gpt-4,2026-02-15
2864,reasoning,53.73,gpt-4-turbo,2026-02-15
2865,reasoning,31.49,claude-3-opus,2026-02-15
2866,reasoning,22.31,gpt-4-turbo,2026-02-15
2867,reasoning,24.62,claude-3-opus,2026-02-15
2868,reasoning,36.14,gpt-3.5-turbo,2026-02-15
2869,reasoning,60.47,gpt-4-turbo,2026-02-15
2870,knowledge,67.29,gpt-4,2026-02-15
2871,knowledge,58.94,claude-3-opus,2026-02-15
2872,knowledge,93.98,gpt-3.5-turbo,2026-02-15
2873,knowledge,50.44,claude-3-opus,2026-02-15
2874,knowledge,31.37,gpt-4-turbo,2026-02-15
2875,knowledge,68.12,gpt-4,2026-02-15
2876,knowledge,58.67,claude-3-opus,2026-02-15
2877,code,70.71,gpt-4,2026-02-15
2878,code,85.2,gpt-3.5-turbo,2026-02-15
2879,code,59.73,gpt-4,2026-02-15
2880,code,66.75,claude-3-opus,2026-02-15
2881,code,50.76,gpt-3.5-turbo,2026-02-15
2882,code,24.67,claude-3-opus,2026-02-15
2883,code,47.44,gpt-3.5-turbo,2026-02-15
2884,code,71.18,gpt-4,2026-02-15
2885,code,17.53,gpt-4-turbo,2026-02-15
2886,code,55.97,gpt-4-turbo,2026-02-15
2887,code,39.69,claude-3-opus,2026-02-15
2888,code,33.22,claude-3-opus,2026-02-15
2889,code,39.19,gpt-4-turbo,2026-02-15
2890,instruction_following,72.24,gpt-3.5-turbo,2026-02-15
2891,instruction_following,55.61,gpt-4-turbo,2026-02-15
2892,instruction_following,75.82,claude-3-opus,2026-02-15
2893,instruction_following,69.0,gpt-3.5-turbo,2026-02-15
2894,instruction_following,62.78,gpt-4,2026-02-15
2895,instruction_following,55.5,gpt-3.5-turbo,2026-02-15
2896,instruction_following,90.33,gpt-4-turbo,2026-02-15
2897,instruction_following,63.07,claude-3-opus,2026-02-15
2898,instruction_following,55.93,claude-3-opus,2026-02-15
2899,tool_calling,24.49,gpt-4,2026-02-15
2900,tool_calling,62.53,claude-3-opus,2026-02-15
2901,tool_calling,62.07,gpt-4-turbo,2026-02-15
2902,tool_calling,70.19,gpt-4,2026-02-15
2903,tool_calling,83.36,gpt-4-turbo,2026-02-15
2904,tool_calling,47.7,claude-3-opus,2026-02-15
2905,tool_calling,70.75,gpt-4,2026-02-15
2906,tool_calling,49.02,gpt-4-turbo,2026-02-15
2907,tool_calling,55.48,gpt-4,2026-02-15
2908,tool_calling,53.06,claude-3-opus,2026-02-15
2909,tool_calling,73.3,claude-3-opus,2026-02-15
2910,reasoning,9.01,gpt-3.5-turbo,2026-02-16
2911,reasoning,29.59,gpt-4,2026-02-16
2912,reasoning,48.1,gpt-4-turbo,2026-02-16
2913,reasoning,53.84,gpt-3.5-turbo,2026-02-16
2914,reasoning,44.48,gpt-4,2026-02-16
2915,reasoning,40.18,gpt-3.5-turbo,2026-02-16
2916,reasoning,6.39,gpt-4-turbo,2026-02-16
2917,reasoning,29.24,gpt-3.5-turbo,2026-02-16
2918,reasoning,45.9,gpt-3.5-turbo,2026-02-16
2919,reasoning,13.19,gpt-4,2026-02-16
2920,reasoning,14.72,claude-3-opus,2026-02-16
2921,reasoning,65.04,gpt-4-turbo,2026-02-16
2922,reasoning,44.73,gpt-4,2026-02-16
2923,knowledge,91.56,gpt-3.5-turbo,2026-02-16
2924,knowledge,53.13,gpt-4-turbo,2026-02-16
2925,knowledge,53.16,claude-3-opus,2026-02-16
2926,knowledge,68.96,gpt-3.5-turbo,2026-02-16
2927,knowledge,78.99,gpt-3.5-turbo,2026-02-16
2928,knowledge,67.67,gpt-3.5-turbo,2026-02-16
2929,code,53.12,gpt-4,2026-02-16
2930,code,57.09,gpt-3.5-turbo,2026-02-16
2931,code,35.13,claude-3-opus,2026-02-16
2932,code,46.18,claude-3-opus,2026-02-16
2933,code,20.44,gpt-4-turbo,2026-02-16
2934,code,28.05,claude-3-opus,2026-02-16
2935,instruction_following,80.63,claude-3-opus,2026-02-16
2936,instruction_following,84.49,gpt-4,2026-02-16
2937,instruction_following,56.65,claude-3-opus,2026-02-16
2938,instruction_following,49.09,claude-3-opus,2026-02-16
2939,instruction_following,82.23,gpt-3.5-turbo,2026-02-16
2940,tool_calling,60.62,gpt-4,2026-02-16
2941,tool_calling,33.17,gpt-3.5-turbo,2026-02-16
2942,tool_calling,39.51,gpt-4-turbo,2026-02-16
2943,tool_calling,81.44,gpt-4,2026-02-16
2944,tool_calling,34.7,gpt-4-turbo,2026-02-16
2945,tool_calling,33.81,gpt-4,2026-02-16
2946,tool_calling,78.6,gpt-4-turbo,2026-02-16
2947,tool_calling,57.31,claude-3-opus,2026-02-16
2948,reasoning,70.39,gpt-3.5-turbo,2026-02-17
2949,reasoning,42.77,gpt-4,2026-02-17
2950,reasoning,40.61,gpt-4-turbo,2026-02-17
2951,reasoning,47.24,gpt-4,2026-02-17
2952,reasoning,68.97,gpt-4-turbo,2026-02-17
2953,reasoning,28.52,gpt-3.5-turbo,2026-02-17
2954,reasoning,69.86,gpt-4,2026-02-17
2955,reasoning,27.25,gpt-3.5-turbo,2026-02-17
2956,reasoning,27.8,gpt-3.5-turbo,2026-02-17
2957,reasoning,5.0,gpt-4-turbo,2026-02-17
2958,reasoning,35.46,claude-3-opus,2026-02-17
2959,knowledge,50.4,gpt-3.5-turbo,2026-02-17
2960,knowledge,29.4,claude-3-opus,2026-02-17
2961,knowledge,68.85,gpt-4,2026-02-17
2962,knowledge,60.57,claude-3-opus,2026-02-17
2963,knowledge,63.02,gpt-4-turbo,2026-02-17
2964,knowledge,68.38,gpt-4-turbo,2026-02-17
2965,code,51.96,claude-3-opus,2026-02-17
2966,code,66.59,claude-3-opus,2026-02-17
2967,code,63.04,gpt-4-turbo,2026-02-17
2968,code,59.96,gpt-4-turbo,2026-02-17
2969,code,48.83,gpt-4,2026-02-17
2970,code,72.66,claude-3-opus,2026-02-17
2971,code,36.28,gpt-3.5-turbo,2026-02-17
2972,code,26.49,gpt-4-turbo,2026-02-17
2973,code,60.85,gpt-4-turbo,2026-02-17
2974,code,65.88,gpt-4,2026-02-17
2975,code,47.23,gpt-4,2026-02-17
2976,code,54.87,gpt-4-turbo,2026-02-17
2977,code,48.78,claude-3-opus,2026-02-17
2978,instruction_following,80.04,gpt-4,2026-02-17
2979,instruction_following,60.89,gpt-4-turbo,2026-02-17
2980,instruction_following,80.11,gpt-3.5-turbo,2026-02-17
2981,instruction_following,74.24,gpt-3.5-turbo,2026-02-17
2982,instruction_following,44.89,gpt-4,2026-02-17
2983,instruction_following,74.56,gpt-4,2026-02-17
2984,tool_calling,55.31,gpt-3.5-turbo,2026-02-17
2985,tool_calling,59.82,gpt-3.5-turbo,2026-02-17
2986,tool_calling,21.69,gpt-4-turbo,2026-02-17
2987,tool_calling,50.3,claude-3-opus,2026-02-17
2988,tool_calling,64.03,gpt-3.5-turbo,2026-02-17
2989,tool_calling,64.26,gpt-3.5-turbo,2026-02-17
2990,tool_calling,27.24,gpt-3.5-turbo,2026-02-17
2991,tool_calling,15.82,gpt-4-turbo,2026-02-17
2992,tool_calling,20.28,gpt-4-turbo,2026-02-17
2993,tool_calling,57.42,gpt-4-turbo,2026-02-17
2994,tool_calling,44.8,gpt-3.5-turbo,2026-02-17
2995,tool_calling,26.32,gpt-4-turbo,2026-02-17
2996,tool_calling,39.96,gpt-3.5-turbo,2026-02-17
2997,tool_calling,67.15,claude-3-opus,2026-02-17
2998,reasoning,41.14,claude-3-opus,2026-02-18
2999,reasoning,65.92,gpt-3.5-turbo,2026-02-18
3000,reasoning,18.61,gpt-3.5-turbo,2026-02-18
3001,reasoning,14.69,gpt-3.5-turbo,2026-02-18
3002,reasoning,29.24,gpt-4,2026-02-18
3003,reasoning,46.52,gpt-3.5-turbo,2026-02-18
3004,reasoning,10.41,gpt-4-turbo,2026-02-18
3005,reasoning,5.42,claude-3-opus,2026-02-18
3006,reasoning,34.74,gpt-3.5-turbo,2026-02-18
3007,reasoning,75.11,gpt-4-turbo,2026-02-18
3008,reasoning,19.54,gpt-4-turbo,2026-02-18
3009,reasoning,44.12,gpt-4-turbo,2026-02-18
3010,reasoning,62.11,gpt-4,2026-02-18
3011,reasoning,25.35,claude-3-opus,2026-02-18
3012,knowledge,65.29,claude-3-opus,2026-02-18
3013,knowledge,66.83,gpt-4,2026-02-18
3014,knowledge,59.92,gpt-4,2026-02-18
3015,knowledge,71.64,claude-3-opus,2026-02-18
3016,knowledge,75.94,claude-3-opus,2026-02-18
3017,code,43.11,gpt-4,2026-02-18
3018,code,53.96,claude-3-opus,2026-02-18
3019,code,50.69,claude-3-opus,2026-02-18
3020,code,48.55,gpt-4-turbo,2026-02-18
3021,code,6.23,gpt-4-turbo,2026-02-18
3022,code,68.49,gpt-4,2026-02-18
3023,code,32.45,gpt-4-turbo,2026-02-18
3024,code,52.34,gpt-3.5-turbo,2026-02-18
3025,code,14.54,gpt-3.5-turbo,2026-02-18
3026,code,57.2,claude-3-opus,2026-02-18
3027,code,54.15,gpt-4-turbo,2026-02-18
3028,instruction_following,71.37,gpt-3.5-turbo,2026-02-18
3029,instruction_following,77.01,gpt-4-turbo,2026-02-18
3030,instruction_following,57.28,claude-3-opus,2026-02-18
3031,instruction_following,76.69,gpt-4-turbo,2026-02-18
3032,instruction_following,77.47,claude-3-opus,2026-02-18
3033,instruction_following,94.38,gpt-4-turbo,2026-02-18
3034,instruction_following,84.28,gpt-4,2026-02-18
3035,instruction_following,57.02,gpt-4,2026-02-18
3036,instruction_following,81.15,gpt-4-turbo,2026-02-18
3037,instruction_following,90.11,gpt-4-turbo,2026-02-18
3038,instruction_following,89.82,claude-3-opus,2026-02-18
3039,instruction_following,63.03,gpt-4-turbo,2026-02-18
3040,instruction_following,71.35,claude-3-opus,2026-02-18
3041,tool_calling,74.91,gpt-4,2026-02-18
3042,tool_calling,13.75,claude-3-opus,2026-02-18
3043,tool_calling,45.71,gpt-4-turbo,2026-02-18
3044,tool_calling,20.36,gpt-4,2026-02-18
3045,tool_calling,60.15,gpt-3.5-turbo,2026-02-18
3046,tool_calling,47.02,gpt-4-turbo,2026-02-18
3047,tool_calling,81.98,claude-3-opus,2026-02-18
3048,tool_calling,28.39,gpt-3.5-turbo,2026-02-18
3049,reasoning,35.7,gpt-4-turbo,2026-02-19
3050,reasoning,38.0,gpt-4-turbo,2026-02-19
3051,reasoning,19.65,gpt-4-turbo,2026-02-19
3052,reasoning,44.05,claude-3-opus,2026-02-19
3053,reasoning,37.97,gpt-4-turbo,2026-02-19
3054,reasoning,33.46,gpt-4-turbo,2026-02-19
3055,reasoning,54.09,claude-3-opus,2026-02-19
3056,reasoning,35.31,gpt-3.5-turbo,2026-02-19
3057,knowledge,80.11,gpt-4-turbo,2026-02-19
3058,knowledge,33.16,gpt-4,2026-02-19
3059,knowledge,37.81,claude-3-opus,2026-02-19
3060,knowledge,52.91,gpt-3.5-turbo,2026-02-19
3061,knowledge,79.2,gpt-4,2026-02-19
3062,knowledge,87.36,gpt-4-turbo,2026-02-19
3063,knowledge,85.9,gpt-4,2026-02-19
3064,knowledge,66.34,gpt-3.5-turbo,2026-02-19
3065,knowledge,79.38,gpt-4-turbo,2026-02-19
3066,code,55.79,gpt-4-turbo,2026-02-19
3067,code,49.53,gpt-4-turbo,2026-02-19
3068,code,22.45,gpt-4-turbo,2026-02-19
3069,code,71.48,claude-3-opus,2026-02-19
3070,code,33.65,gpt-3.5-turbo,2026-02-19
3071,code,83.21,gpt-3.5-turbo,2026-02-19
3072,code,68.81,gpt-3.5-turbo,2026-02-19
3073,code,54.12,gpt-4-turbo,2026-02-19
3074,code,16.55,gpt-4-turbo,2026-02-19
3075,code,31.39,gpt-3.5-turbo,2026-02-19
3076,instruction_following,61.79,gpt-3.5-turbo,2026-02-19
3077,instruction_following,84.71,claude-3-opus,2026-02-19
3078,instruction_following,32.08,gpt-3.5-turbo,2026-02-19
3079,instruction_following,68.49,gpt-4-turbo,2026-02-19
3080,instruction_following,94.3,claude-3-opus,2026-02-19
3081,instruction_following,86.64,gpt-4-turbo,2026-02-19
3082,instruction_following,89.16,claude-3-opus,2026-02-19
3083,instruction_following,53.8,gpt-3.5-turbo,2026-02-19
3084,instruction_following,83.87,gpt-4,2026-02-19
3085,instruction_following,21.77,gpt-4-turbo,2026-02-19
3086,instruction_following,45.07,gpt-4-turbo,2026-02-19
3087,tool_calling,60.64,gpt-4,2026-02-19
3088,tool_calling,78.2,gpt-3.5-turbo,2026-02-19
3089,tool_calling,54.76,gpt-3.5-turbo,2026-02-19
3090,tool_calling,65.92,gpt-3.5-turbo,2026-02-19
3091,tool_calling,72.94,gpt-4,2026-02-19
3092,tool_calling,18.05,gpt-4-turbo,2026-02-19
3093,tool_calling,24.41,gpt-3.5-turbo,2026-02-19
3094,reasoning,76.19,claude-3-opus,2026-02-20
3095,reasoning,21.35,gpt-4-turbo,2026-02-20
3096,reasoning,82.72,gpt-4,2026-02-20
3097,reasoning,38.99,claude-3-opus,2026-02-20
3098,reasoning,15.4,claude-3-opus,2026-02-20
3099,reasoning,47.08,gpt-3.5-turbo,2026-02-20
3100,reasoning,23.96,gpt-3.5-turbo,2026-02-20
3101,reasoning,42.99,gpt-4-turbo,2026-02-20
3102,knowledge,66.97,claude-3-opus,2026-02-20
3103,knowledge,58.87,gpt-4,2026-02-20
3104,knowledge,66.4,gpt-4,2026-02-20
3105,knowledge,76.7,gpt-3.5-turbo,2026-02-20
3106,knowledge,79.12,gpt-3.5-turbo,2026-02-20
3107,knowledge,25.35,claude-3-opus,2026-02-20
3108,knowledge,85.03,gpt-4-turbo,2026-02-20
3109,knowledge,49.6,claude-3-opus,2026-02-20
3110,knowledge,77.67,gpt-3.5-turbo,2026-02-20
3111,knowledge,56.58,gpt-3.5-turbo,2026-02-20
3112,knowledge,58.48,gpt-4,2026-02-20
3113,knowledge,71.53,gpt-4-turbo,2026-02-20
3114,knowledge,93.55,gpt-4-turbo,2026-02-20
3115,knowledge,79.21,claude-3-opus,2026-02-20
3116,knowledge,91.54,claude-3-opus,2026-02-20
3117,code,63.9,gpt-4,2026-02-20
3118,code,56.65,claude-3-opus,2026-02-20
3119,code,59.62,gpt-4,2026-02-20
3120,code,38.71,gpt-4,2026-02-20
3121,code,37.36,gpt-4,2026-02-20
3122,code,62.56,claude-3-opus,2026-02-20
3123,code,65.56,gpt-4-turbo,2026-02-20
3124,code,76.42,gpt-3.5-turbo,2026-02-20
3125,instruction_following,89.19,gpt-4-turbo,2026-02-20
3126,instruction_following,100.0,gpt-3.5-turbo,2026-02-20
3127,instruction_following,95.41,gpt-4,2026-02-20
3128,instruction_following,97.65,gpt-4,2026-02-20
3129,instruction_following,74.94,claude-3-opus,2026-02-20
3130,instruction_following,75.52,gpt-4,2026-02-20
3131,instruction_following,91.4,gpt-3.5-turbo,2026-02-20
3132,instruction_following,46.72,gpt-3.5-turbo,2026-02-20
3133,instruction_following,83.03,gpt-4-turbo,2026-02-20
3134,instruction_following,93.22,claude-3-opus,2026-02-20
3135,tool_calling,43.56,gpt-4,2026-02-20
3136,tool_calling,33.67,claude-3-opus,2026-02-20
3137,tool_calling,37.26,gpt-3.5-turbo,2026-02-20
3138,tool_calling,57.79,gpt-4,2026-02-20
3139,tool_calling,42.66,claude-3-opus,2026-02-20
3140,tool_calling,67.35,gpt-4-turbo,2026-02-20
3141,tool_calling,29.76,gpt-4,2026-02-20
3142,tool_calling,80.55,gpt-4-turbo,2026-02-20
3143,reasoning,79.53,gpt-4-turbo,2026-02-21
3144,reasoning,52.41,gpt-4-turbo,2026-02-21
3145,reasoning,53.94,claude-3-opus,2026-02-21
3146,reasoning,55.62,gpt-4,2026-02-21
3147,reasoning,33.1,gpt-4-turbo,2026-02-21
3148,reasoning,62.62,claude-3-opus,2026-02-21
3149,reasoning,52.47,claude-3-opus,2026-02-21
3150,reasoning,19.47,gpt-3.5-turbo,2026-02-21
3151,reasoning,38.49,gpt-4-turbo,2026-02-21
3152,reasoning,57.06,gpt-4,2026-02-21
3153,reasoning,15.02,gpt-3.5-turbo,2026-02-21
3154,reasoning,13.29,claude-3-opus,2026-02-21
3155,reasoning,55.14,claude-3-opus,2026-02-21
3156,reasoning,61.15,claude-3-opus,2026-02-21
3157,reasoning,46.75,gpt-3.5-turbo,2026-02-21
3158,knowledge,55.05,gpt-4-turbo,2026-02-21
3159,knowledge,82.67,gpt-3.5-turbo,2026-02-21
3160,knowledge,63.17,gpt-3.5-turbo,2026-02-21
3161,knowledge,65.21,gpt-4,2026-02-21
3162,knowledge,58.14,claude-3-opus,2026-02-21
3163,knowledge,82.93,gpt-3.5-turbo,2026-02-21
3164,knowledge,62.52,claude-3-opus,2026-02-21
3165,knowledge,76.67,claude-3-opus,2026-02-21
3166,knowledge,87.39,gpt-3.5-turbo,2026-02-21
3167,knowledge,31.49,gpt-4,2026-02-21
3168,knowledge,33.9,gpt-4,2026-02-21
3169,code,48.96,gpt-3.5-turbo,2026-02-21
3170,code,56.55,gpt-3.5-turbo,2026-02-21
3171,code,16.19,gpt-3.5-turbo,2026-02-21
3172,code,44.63,gpt-4-turbo,2026-02-21
3173,code,59.14,claude-3-opus,2026-02-21
3174,code,51.7,claude-3-opus,2026-02-21
3175,code,74.29,gpt-3.5-turbo,2026-02-21
3176,instruction_following,88.31,gpt-4-turbo,2026-02-21
3177,instruction_following,78.38,claude-3-opus,2026-02-21
3178,instruction_following,98.2,gpt-4-turbo,2026-02-21
3179,instruction_following,88.85,claude-3-opus,2026-02-21
3180,instruction_following,50.58,claude-3-opus,2026-02-21
3181,instruction_following,79.25,gpt-4-turbo,2026-02-21
3182,instruction_following,88.49,claude-3-opus,2026-02-21
3183,instruction_following,70.84,gpt-4-turbo,2026-02-21
3184,instruction_following,91.61,gpt-4,2026-02-21
3185,instruction_following,83.2,gpt-4-turbo,2026-02-21
3186,instruction_following,100.0,gpt-4-turbo,2026-02-21
3187,instruction_following,68.99,gpt-3.5-turbo,2026-02-21
3188,instruction_following,81.92,claude-3-opus,2026-02-21
3189,instruction_following,64.07,gpt-4,2026-02-21
3190,tool_calling,83.22,gpt-4,2026-02-21
